call_id,call_status,call_time,campaign_type,client_id,client_response,duration_sec,follow_up_required,region_code
call_20260523_105751_045032,no_answer,,deposit_offer,client_006746,not_interested,464,False,DE-BW
call_20260523_105807_022825,answered,,insurance_offer,client_037271,interested,540,False,DE-HE
call_20260523_105824_041444,busy,,deposit_offer,client_049939,callback_requested,95,True,DE-HE
call_20260523_105858_083377,busy,,credit_card_offer,client_036199,callback_requested,70,True,DE-HE
call_20260523_105921_077561,answered,,deposit_offer,client_007930,callback_requested,308,False,DE-HE
call_20260523_105948_011703,no_answer,,loan_offer,client_038782,interested,418,True,RU-KR
call_20260523_110009_015246,answered,,credit_card_offer,client_042728,callback_requested,189,False,RU-KR
call_20260523_110035_087614,answered,,credit_card_offer,client_036015,opted_out,492,True,RU-NGR
call_20260523_110038_037819,busy,,deposit_offer,client_002063,callback_requested,162,True,RU-TA
call_20260523_110055_014074,failed,,insurance_offer,client_015956,not_interested,377,True,DE-HE
call_20260523_110130_011294,failed,,insurance_offer,client_039802,interested,198,False,RU-MOW
call_20260523_110140_084876,no_answer,,deposit_offer,client_032962,interested,497,False,RU-NGR
call_20260523_110149_078278,failed,,credit_card_offer,client_012174,interested,314,False,RU-MOW
call_20260523_110152_014647,busy,,loan_offer,client_049951,not_interested,14,True,RU-MOW
call_20260523_110310_033214,failed,,deposit_offer,client_036209,interested,351,True,RU-NGR
call_20260523_110339_078824,no_answer,,credit_card_offer,client_032712,interested,303,False,DE-BE
call_20260523_110438_096291,busy,,deposit_offer,client_028874,interested,161,True,RU-SPE
call_20260523_110529_088019,busy,,credit_card_offer,client_045352,callback_requested,401,False,DE-NW
call_20260523_110656_006646,no_answer,,loan_offer,client_003107,interested,420,True,RU-NGR
call_20260523_110718_076371,answered,,insurance_offer,client_024851,not_interested,229,False,DE-HE
call_20260523_110734_047862,no_answer,,credit_card_offer,client_028050,callback_requested,291,True,DE-BW
call_20260523_110815_011809,answered,,credit_card_offer,client_000945,not_interested,129,False,RU-TA
call_20260523_110835_018387,failed,,deposit_offer,client_042267,callback_requested,312,False,DE-HE
call_20260523_110841_026959,busy,,deposit_offer,client_007010,opted_out,447,False,DE-HE
call_20260523_110852_087912,failed,,credit_card_offer,client_041603,opted_out,242,False,RU-NGR
call_20260523_110910_078062,busy,,deposit_offer,client_048029,opted_out,255,False,RU-MOW
call_20260523_110911_057096,busy,,deposit_offer,client_035760,interested,222,True,RU-MOW
call_20260523_110917_056683,answered,,credit_card_offer,client_027276,callback_requested,598,True,RU-TA
call_20260523_110918_023286,no_answer,,loan_offer,client_027702,callback_requested,442,False,DE-BY
call_20260523_110928_021807,busy,,insurance_offer,client_044653,interested,464,False,RU-TA
call_20260523_111150_024402,no_answer,,deposit_offer,client_005078,not_interested,280,False,RU-NGR
call_20260523_111201_056080,busy,,deposit_offer,client_014946,opted_out,56,False,RU-TA
call_20260523_111242_025503,no_answer,,credit_card_offer,client_040987,not_interested,55,True,RU-KR
call_20260523_111259_013775,answered,,loan_offer,client_014564,opted_out,428,True,DE-BW
call_20260523_111305_059803,no_answer,,credit_card_offer,client_009043,interested,546,False,DE-NW
call_20260523_111327_063737,no_answer,,insurance_offer,client_036267,not_interested,381,False,RU-MOW
call_20260523_111358_079221,failed,,insurance_offer,client_035875,interested,325,False,DE-HE
call_20260523_111421_034851,failed,,deposit_offer,client_005501,not_interested,426,False,DE-NW
call_20260523_111553_006866,no_answer,,credit_card_offer,client_031060,interested,200,True,DE-BE
call_20260523_111608_092119,failed,,credit_card_offer,client_002464,opted_out,490,False,RU-NGR
call_20260523_111611_009653,busy,,credit_card_offer,client_005878,callback_requested,319,True,RU-KR
call_20260523_111643_093316,failed,,insurance_offer,client_002754,callback_requested,106,False,DE-BY
call_20260523_111710_062248,failed,,insurance_offer,client_022229,callback_requested,216,True,DE-BY
call_20260523_111728_022196,failed,,insurance_offer,client_011057,not_interested,210,False,RU-KR
call_20260523_111747_072308,answered,,credit_card_offer,client_037945,not_interested,508,False,DE-BW
call_20260523_111926_000298,busy,,credit_card_offer,client_027782,interested,115,True,RU-KR
call_20260523_112035_049855,answered,,credit_card_offer,client_030646,not_interested,284,True,DE-NW
call_20260523_112146_042867,no_answer,,credit_card_offer,client_021230,not_interested,28,True,DE-BY
call_20260523_112157_083942,answered,,insurance_offer,client_017521,opted_out,163,False,RU-NGR
call_20260523_112203_050277,busy,,deposit_offer,client_006333,opted_out,541,True,RU-MOW
call_20260523_112227_078067,answered,,loan_offer,client_032876,callback_requested,456,False,RU-TA
call_20260523_112245_068576,no_answer,,credit_card_offer,client_040592,callback_requested,196,False,RU-KR
call_20260523_112306_054964,answered,,credit_card_offer,client_011370,not_interested,520,False,RU-TA
call_20260523_112350_057731,no_answer,,loan_offer,client_014151,interested,286,True,RU-NGR
call_20260523_112358_006975,busy,,loan_offer,client_039802,not_interested,501,True,RU-MOW
call_20260523_112425_032931,busy,,deposit_offer,client_040862,interested,158,False,DE-BY
call_20260523_112430_061839,failed,,credit_card_offer,client_043983,opted_out,347,False,DE-HE
call_20260523_112506_084264,failed,,insurance_offer,client_008331,callback_requested,263,False,RU-KR
call_20260523_112510_020337,busy,,credit_card_offer,client_047700,not_interested,318,False,DE-BW
call_20260523_112510_095020,busy,,credit_card_offer,client_008650,callback_requested,342,False,RU-SPE
call_20260523_112532_064039,busy,,credit_card_offer,client_047803,callback_requested,460,True,RU-TA
call_20260523_112553_075640,no_answer,,deposit_offer,client_042596,not_interested,55,True,DE-BY
call_20260523_112613_017239,answered,,insurance_offer,client_013836,callback_requested,491,True,DE-BE
call_20260523_112615_006482,failed,,deposit_offer,client_004062,callback_requested,253,True,DE-BY
call_20260523_112646_013998,no_answer,,loan_offer,client_042821,opted_out,377,True,DE-HE
call_20260523_112647_070215,answered,,deposit_offer,client_046298,callback_requested,157,False,RU-MOW
call_20260523_112650_081567,failed,,deposit_offer,client_027862,not_interested,389,False,DE-BW
call_20260523_112802_067792,busy,,credit_card_offer,client_039180,callback_requested,277,True,RU-SPE
call_20260523_112826_009887,answered,,loan_offer,client_032590,callback_requested,446,False,DE-BW
call_20260523_112934_052111,no_answer,,deposit_offer,client_019887,not_interested,198,False,DE-NW
call_20260523_112951_016717,busy,,loan_offer,client_019444,callback_requested,195,True,RU-TA
call_20260523_112954_015601,answered,,loan_offer,client_042026,opted_out,534,False,DE-BW
call_20260523_113026_084142,busy,,credit_card_offer,client_049034,opted_out,433,False,DE-NW
call_20260523_113321_088903,failed,,loan_offer,client_030495,opted_out,30,False,RU-TA
call_20260523_113338_029606,failed,,loan_offer,client_005031,callback_requested,182,True,DE-NW
call_20260523_113403_085418,busy,,credit_card_offer,client_029071,callback_requested,255,True,DE-BY
call_20260523_113419_044561,no_answer,,deposit_offer,client_000420,opted_out,405,False,RU-MOW
call_20260523_113419_091303,busy,,loan_offer,client_021719,opted_out,153,True,RU-NGR
call_20260523_113441_084061,failed,,deposit_offer,client_006997,callback_requested,335,False,RU-SPE
call_20260523_113622_088411,failed,,credit_card_offer,client_006007,interested,158,False,RU-NGR
call_20260523_113631_010033,busy,,loan_offer,client_026595,opted_out,236,False,RU-MOW
call_20260523_113733_013232,answered,,deposit_offer,client_046619,interested,96,False,RU-MOW
call_20260523_113736_094069,no_answer,,deposit_offer,client_047565,not_interested,362,True,DE-BE
call_20260523_113737_012423,answered,,credit_card_offer,client_010900,not_interested,18,False,DE-BY
call_20260523_113743_048369,no_answer,,credit_card_offer,client_042738,callback_requested,101,False,DE-BY
call_20260523_113751_059103,busy,,credit_card_offer,client_044841,callback_requested,473,True,RU-SPE
call_20260523_113829_075238,failed,,loan_offer,client_021274,callback_requested,133,False,DE-BE
call_20260523_113857_061237,no_answer,,loan_offer,client_019380,opted_out,593,False,RU-SPE
call_20260523_113940_077848,answered,,credit_card_offer,client_048511,not_interested,167,True,RU-SPE
call_20260523_114000_083156,no_answer,,deposit_offer,client_046593,callback_requested,593,False,RU-MOW
call_20260523_114004_059821,failed,,insurance_offer,client_027095,opted_out,29,False,DE-BE
call_20260523_114051_024144,busy,,insurance_offer,client_027366,opted_out,524,True,RU-NGR
call_20260523_114107_050279,busy,,credit_card_offer,client_042957,opted_out,229,True,DE-BY
call_20260523_114109_047049,answered,,loan_offer,client_026762,callback_requested,34,True,RU-NGR
call_20260523_114129_016290,answered,,loan_offer,client_002968,not_interested,151,False,DE-HE
call_20260523_114134_004570,busy,,insurance_offer,client_031409,not_interested,156,True,DE-BW
call_20260523_114427_073948,failed,,deposit_offer,client_002327,interested,470,False,RU-SPE
call_20260523_114446_081921,failed,,credit_card_offer,client_027509,interested,515,False,RU-TA
call_20260523_114531_018052,no_answer,,deposit_offer,client_011214,interested,134,True,RU-NGR
call_20260523_114618_041873,answered,,deposit_offer,client_008128,not_interested,222,False,DE-BY
call_20260523_114646_095070,no_answer,,loan_offer,client_019017,interested,401,False,DE-BE
call_20260523_114647_053008,failed,,deposit_offer,client_005352,callback_requested,27,True,RU-KR
call_20260523_114724_093709,no_answer,,insurance_offer,client_035378,callback_requested,231,False,RU-TA
call_20260523_114748_053555,busy,,credit_card_offer,client_049198,callback_requested,25,True,RU-SPE
call_20260523_114914_085843,failed,,deposit_offer,client_032753,not_interested,494,True,DE-BW
call_20260523_114933_060023,no_answer,,loan_offer,client_044407,not_interested,113,False,RU-NGR
call_20260523_114937_026046,no_answer,,insurance_offer,client_033740,callback_requested,501,False,RU-NGR
call_20260523_115013_043992,no_answer,,insurance_offer,client_041423,callback_requested,438,True,DE-HE
call_20260523_115042_014061,no_answer,,credit_card_offer,client_026531,interested,294,True,RU-TA
call_20260523_115057_064790,failed,,insurance_offer,client_027323,interested,230,False,DE-NW
call_20260523_115135_091702,busy,,insurance_offer,client_025825,opted_out,49,True,RU-NGR
call_20260523_115211_074316,busy,,deposit_offer,client_031699,interested,548,True,DE-BY
call_20260523_115224_039568,no_answer,,credit_card_offer,client_021215,opted_out,383,True,DE-BE
call_20260523_115317_066861,answered,,deposit_offer,client_021161,callback_requested,425,True,DE-BY
call_20260523_115319_046369,no_answer,,credit_card_offer,client_043703,callback_requested,39,False,DE-BY
call_20260523_115330_002704,answered,,insurance_offer,client_022347,opted_out,334,False,DE-HE
call_20260523_115330_050421,no_answer,,insurance_offer,client_013303,callback_requested,466,True,RU-NGR
call_20260523_115524_012251,busy,,credit_card_offer,client_029413,opted_out,498,True,DE-NW
call_20260523_115543_057513,failed,,deposit_offer,client_012720,not_interested,108,False,RU-NGR
call_20260523_115543_095370,answered,,credit_card_offer,client_034635,opted_out,600,True,DE-HE
call_20260523_115546_025422,failed,,deposit_offer,client_044544,callback_requested,442,False,RU-NGR
call_20260523_115636_044608,answered,,credit_card_offer,client_040588,interested,93,False,RU-TA
call_20260523_115641_026793,no_answer,,deposit_offer,client_026490,interested,99,False,DE-NW
call_20260523_115706_089915,failed,,loan_offer,client_028475,callback_requested,260,False,RU-TA
call_20260523_115758_068604,no_answer,,credit_card_offer,client_012927,interested,168,True,RU-MOW
call_20260523_115820_080594,busy,,credit_card_offer,client_026233,opted_out,524,True,RU-NGR
call_20260523_115848_089247,answered,,credit_card_offer,client_034873,opted_out,522,False,DE-BE
call_20260523_115850_074760,no_answer,,insurance_offer,client_030141,interested,216,True,RU-KR
call_20260523_115908_085950,answered,,deposit_offer,client_038391,not_interested,58,False,RU-TA
call_20260523_115922_018490,busy,,credit_card_offer,client_029231,opted_out,87,False,DE-HE
call_20260523_115951_055185,answered,,insurance_offer,client_035417,interested,391,False,RU-MOW
call_20260523_120003_073476,failed,,loan_offer,client_035688,opted_out,597,False,RU-NGR
call_20260523_120108_055198,failed,,insurance_offer,client_002434,not_interested,30,True,DE-BY
call_20260523_120115_000055,answered,,insurance_offer,client_013392,callback_requested,581,False,RU-SPE
call_20260523_120115_095275,answered,,deposit_offer,client_043218,callback_requested,414,False,RU-SPE
call_20260523_120115_095918,answered,,deposit_offer,client_044419,interested,133,False,RU-NGR
call_20260523_120208_055639,busy,,credit_card_offer,client_027257,not_interested,180,True,RU-MOW
call_20260523_120218_005938,answered,,credit_card_offer,client_033454,interested,593,True,DE-BY
call_20260523_120230_005790,failed,,loan_offer,client_016087,opted_out,91,False,DE-BW
call_20260523_120230_058725,failed,,loan_offer,client_020887,callback_requested,35,False,RU-TA
call_20260523_120246_082826,answered,,credit_card_offer,client_047475,not_interested,305,True,DE-NW
call_20260523_120329_011259,failed,,loan_offer,client_008532,not_interested,11,False,RU-MOW
call_20260523_120359_078023,failed,,deposit_offer,client_007120,interested,161,True,RU-TA
call_20260523_120403_084037,busy,,loan_offer,client_046029,opted_out,380,True,RU-NGR
call_20260523_120412_072269,failed,,deposit_offer,client_000058,callback_requested,496,True,DE-NW
call_20260523_120420_089547,answered,,credit_card_offer,client_030311,callback_requested,250,False,DE-HE
call_20260523_120423_007763,failed,,deposit_offer,client_017379,not_interested,519,True,DE-BE
call_20260523_120429_011435,failed,,loan_offer,client_027637,opted_out,454,True,DE-NW
call_20260523_120452_082587,failed,,loan_offer,client_017403,opted_out,221,False,DE-BE
call_20260523_120459_081932,answered,,credit_card_offer,client_042305,opted_out,169,True,DE-NW
call_20260523_120504_018642,busy,,insurance_offer,client_019469,not_interested,105,False,RU-KR
call_20260523_120517_017269,no_answer,,deposit_offer,client_015771,callback_requested,156,True,DE-BW
call_20260523_120534_013974,no_answer,,insurance_offer,client_009744,interested,308,True,DE-BY
call_20260523_120636_069253,answered,,credit_card_offer,client_032631,not_interested,81,True,DE-BE
call_20260523_120642_010762,failed,,deposit_offer,client_024959,callback_requested,307,False,DE-BW
call_20260523_120708_049741,answered,,credit_card_offer,client_027921,opted_out,313,True,DE-HE
call_20260523_120722_083013,no_answer,,insurance_offer,client_046496,interested,522,False,RU-NGR
call_20260523_120726_051495,busy,,deposit_offer,client_048290,opted_out,288,True,RU-SPE
call_20260523_120754_031433,busy,,credit_card_offer,client_044289,not_interested,202,False,RU-KR
call_20260523_120804_094781,answered,,deposit_offer,client_043697,interested,135,True,DE-BY
call_20260523_120815_051404,failed,,insurance_offer,client_016607,callback_requested,13,True,RU-KR
call_20260523_120828_078246,failed,,deposit_offer,client_022973,interested,208,False,RU-NGR
call_20260523_120836_050121,answered,,credit_card_offer,client_042230,interested,237,False,RU-SPE
call_20260523_120850_070653,answered,,insurance_offer,client_005842,callback_requested,534,False,RU-MOW
call_20260523_121016_087092,no_answer,,deposit_offer,client_036132,interested,319,True,RU-TA
call_20260523_121126_056001,busy,,insurance_offer,client_000624,opted_out,230,True,RU-TA
call_20260523_121203_081127,busy,,insurance_offer,client_037034,not_interested,279,False,RU-NGR
call_20260523_121209_088876,busy,,deposit_offer,client_026917,not_interested,107,True,RU-NGR
call_20260523_121249_010448,no_answer,,credit_card_offer,client_022132,not_interested,139,False,RU-MOW
call_20260523_121258_084325,answered,,credit_card_offer,client_038866,opted_out,428,False,RU-TA
call_20260523_121302_047834,answered,,insurance_offer,client_013686,not_interested,297,False,DE-NW
call_20260523_121351_019358,no_answer,,credit_card_offer,client_045713,interested,88,True,RU-TA
call_20260523_121422_066197,failed,,insurance_offer,client_005938,not_interested,11,True,DE-BW
call_20260523_121431_050587,no_answer,,loan_offer,client_039238,opted_out,455,True,DE-BE
call_20260523_121432_035517,busy,,credit_card_offer,client_011509,opted_out,416,True,RU-NGR
call_20260523_121533_018073,busy,,credit_card_offer,client_005138,callback_requested,213,True,DE-BE
call_20260523_121624_040074,busy,,loan_offer,client_034351,callback_requested,129,True,RU-NGR
call_20260523_121709_085885,answered,,insurance_offer,client_020903,opted_out,404,True,RU-NGR
call_20260523_121721_039157,busy,,insurance_offer,client_001436,not_interested,45,False,RU-MOW
call_20260523_121734_093853,no_answer,,credit_card_offer,client_004456,interested,527,True,DE-BY
call_20260523_121754_081370,answered,,insurance_offer,client_002449,not_interested,63,True,DE-NW
call_20260523_121816_067932,answered,,deposit_offer,client_038736,callback_requested,542,True,DE-NW
call_20260523_121816_073111,no_answer,,deposit_offer,client_027416,callback_requested,292,False,DE-BW
call_20260523_121828_091868,busy,,credit_card_offer,client_026549,interested,16,False,DE-BW
call_20260523_121944_071505,answered,,credit_card_offer,client_031203,callback_requested,263,True,RU-NGR
call_20260523_122010_000258,answered,,loan_offer,client_035386,interested,305,False,RU-TA
call_20260523_122013_020266,busy,,deposit_offer,client_042157,not_interested,99,True,DE-HE
call_20260523_122105_022565,busy,,loan_offer,client_046823,callback_requested,107,True,DE-BY
call_20260523_122112_053291,no_answer,,deposit_offer,client_002407,interested,210,False,DE-NW
call_20260523_122115_006468,busy,,loan_offer,client_015304,opted_out,490,True,DE-NW
call_20260523_122135_068405,busy,,credit_card_offer,client_023211,opted_out,65,True,RU-KR
call_20260523_122222_021626,busy,,loan_offer,client_005323,not_interested,163,False,RU-MOW
call_20260523_122232_066944,no_answer,,credit_card_offer,client_018983,opted_out,330,True,DE-HE
call_20260523_122233_012906,busy,,loan_offer,client_000493,opted_out,377,False,RU-NGR
call_20260523_122252_051662,busy,,credit_card_offer,client_006176,interested,80,True,RU-NGR
call_20260523_122304_076968,failed,,deposit_offer,client_018582,opted_out,323,True,RU-SPE
call_20260523_122344_076964,no_answer,,credit_card_offer,client_005053,opted_out,179,False,DE-NW
call_20260523_122359_051297,failed,,credit_card_offer,client_024933,not_interested,315,True,RU-KR
call_20260523_122505_079655,answered,,credit_card_offer,client_016770,opted_out,253,True,DE-NW
call_20260523_122630_067749,answered,,insurance_offer,client_047347,not_interested,440,False,DE-HE
call_20260523_122635_094408,busy,,insurance_offer,client_042317,not_interested,37,False,DE-NW
call_20260523_122646_077512,answered,,deposit_offer,client_047526,not_interested,259,False,RU-KR
call_20260523_122653_000766,failed,,credit_card_offer,client_019622,not_interested,529,True,DE-HE
call_20260523_122653_072258,answered,,deposit_offer,client_018248,opted_out,254,True,RU-NGR
call_20260523_122710_038331,failed,,insurance_offer,client_007105,interested,600,False,DE-BW
call_20260523_122853_028869,no_answer,,loan_offer,client_026300,opted_out,455,False,DE-BY
call_20260523_122902_009230,failed,,credit_card_offer,client_033053,not_interested,439,True,RU-NGR
call_20260523_123001_021327,no_answer,,deposit_offer,client_040316,callback_requested,431,True,DE-NW
call_20260523_123007_011077,answered,,insurance_offer,client_013258,interested,523,True,RU-KR
call_20260523_123045_077539,busy,,credit_card_offer,client_030833,not_interested,424,False,DE-BY
call_20260523_123054_070819,answered,,insurance_offer,client_042486,not_interested,305,True,RU-KR
call_20260523_123117_084297,failed,,credit_card_offer,client_010572,interested,264,False,DE-BE
call_20260523_123129_041294,no_answer,,loan_offer,client_024409,not_interested,551,False,DE-BW
call_20260523_123306_000267,answered,,credit_card_offer,client_007014,opted_out,435,False,DE-BE
call_20260523_123423_069720,no_answer,,deposit_offer,client_033572,interested,168,True,RU-KR
call_20260523_123549_002201,answered,,insurance_offer,client_037446,opted_out,404,False,RU-MOW
call_20260523_123608_088910,failed,,deposit_offer,client_022211,opted_out,591,False,RU-MOW
call_20260523_123615_068387,answered,,insurance_offer,client_018139,not_interested,590,False,RU-SPE
call_20260523_123623_031354,answered,,insurance_offer,client_026642,not_interested,280,False,RU-KR
call_20260523_123626_051932,answered,,loan_offer,client_022566,callback_requested,23,False,RU-SPE
call_20260523_123740_060695,no_answer,,deposit_offer,client_041345,opted_out,87,True,RU-KR
call_20260523_123743_087048,busy,,deposit_offer,client_011168,callback_requested,139,False,DE-BE
call_20260523_123813_040614,answered,,credit_card_offer,client_026952,opted_out,319,False,RU-SPE
call_20260523_123908_044826,no_answer,,deposit_offer,client_045799,callback_requested,135,False,RU-MOW
call_20260523_123913_005251,busy,,credit_card_offer,client_029270,callback_requested,83,True,DE-BW
call_20260523_123956_038649,answered,,loan_offer,client_011442,interested,252,True,DE-BY
call_20260523_124008_018657,answered,,insurance_offer,client_019504,interested,581,True,DE-BY
call_20260523_124012_064423,answered,,deposit_offer,client_015116,not_interested,135,False,RU-KR
call_20260523_124042_076209,no_answer,,loan_offer,client_023839,callback_requested,108,False,DE-BW
call_20260523_124045_050239,failed,,insurance_offer,client_034988,callback_requested,336,True,RU-SPE
call_20260523_124046_031860,failed,,insurance_offer,client_004356,not_interested,242,False,DE-BE
call_20260523_124106_091660,failed,,deposit_offer,client_008678,interested,600,True,RU-KR
call_20260523_124159_058231,failed,,loan_offer,client_010324,opted_out,499,True,DE-BE
call_20260523_124215_054135,answered,,insurance_offer,client_029370,not_interested,34,False,RU-TA
call_20260523_124247_093829,busy,,loan_offer,client_035950,opted_out,114,False,RU-KR
call_20260523_124257_093254,no_answer,,deposit_offer,client_042695,not_interested,243,True,DE-HE
call_20260523_124321_058800,busy,,deposit_offer,client_037094,callback_requested,139,True,DE-NW
call_20260523_124331_075978,failed,,loan_offer,client_008132,interested,101,True,DE-NW
call_20260523_124339_046482,failed,,deposit_offer,client_019603,callback_requested,236,True,RU-SPE
call_20260523_124443_036489,failed,,deposit_offer,client_018766,not_interested,227,False,RU-SPE
call_20260523_124527_065193,no_answer,,deposit_offer,client_049391,not_interested,193,False,RU-NGR
call_20260523_124529_085942,answered,,deposit_offer,client_043091,not_interested,174,False,RU-MOW
call_20260523_124546_078292,busy,,credit_card_offer,client_039424,callback_requested,366,False,RU-NGR
call_20260523_124605_067302,busy,,credit_card_offer,client_023213,interested,592,True,DE-BY
call_20260523_124621_011769,failed,,credit_card_offer,client_037436,not_interested,59,False,RU-NGR
call_20260523_124716_009681,answered,,loan_offer,client_008516,interested,390,True,DE-BY
call_20260523_124724_022780,busy,,deposit_offer,client_046601,callback_requested,252,False,DE-BE
call_20260523_124744_004749,busy,,loan_offer,client_028673,interested,417,True,RU-KR
call_20260523_124748_037463,failed,,deposit_offer,client_019058,callback_requested,203,True,RU-NGR
call_20260523_124830_026435,no_answer,,credit_card_offer,client_010397,opted_out,582,False,DE-BE
call_20260523_124902_094850,failed,,loan_offer,client_048377,not_interested,283,True,RU-KR
call_20260523_124941_087062,busy,,insurance_offer,client_034221,callback_requested,203,True,RU-KR
call_20260523_125024_087303,answered,,deposit_offer,client_042891,callback_requested,460,True,RU-TA
call_20260523_125047_080619,answered,,loan_offer,client_010141,opted_out,359,True,DE-BW
call_20260523_125104_058284,failed,,credit_card_offer,client_012278,opted_out,282,False,RU-NGR
call_20260523_125108_058031,busy,,insurance_offer,client_046913,not_interested,94,False,RU-SPE
call_20260523_125126_046451,no_answer,,loan_offer,client_036110,callback_requested,174,True,RU-NGR
call_20260523_125226_008924,failed,,credit_card_offer,client_046295,callback_requested,514,True,DE-BW
call_20260523_125227_011459,failed,,deposit_offer,client_007811,interested,153,False,RU-MOW
call_20260523_125238_029584,failed,,insurance_offer,client_011547,not_interested,523,False,DE-HE
call_20260523_125248_014101,answered,,deposit_offer,client_041608,callback_requested,490,False,DE-BY
call_20260523_125254_058858,failed,,loan_offer,client_043005,callback_requested,245,False,DE-HE
call_20260523_125345_010984,busy,,credit_card_offer,client_045018,interested,385,False,RU-TA
call_20260523_125346_021587,answered,,insurance_offer,client_013363,opted_out,253,False,DE-BY
call_20260523_125430_040247,no_answer,,insurance_offer,client_039453,callback_requested,44,True,DE-BY
call_20260523_125444_082794,busy,,loan_offer,client_045622,interested,496,True,DE-NW
call_20260523_125539_000174,busy,,insurance_offer,client_049752,opted_out,350,False,RU-NGR
call_20260523_125545_029559,failed,,credit_card_offer,client_002672,not_interested,514,False,DE-HE
call_20260523_125613_044065,busy,,insurance_offer,client_022778,callback_requested,15,False,DE-HE
call_20260523_125626_028729,busy,,deposit_offer,client_048814,opted_out,450,False,RU-TA
call_20260523_125724_085100,failed,,loan_offer,client_016196,callback_requested,443,False,DE-HE
call_20260523_125809_084970,busy,,insurance_offer,client_045943,callback_requested,454,True,RU-NGR
call_20260523_125817_092743,no_answer,,insurance_offer,client_038187,opted_out,579,True,RU-MOW
call_20260523_125828_032284,failed,,loan_offer,client_048431,opted_out,205,True,DE-HE
call_20260523_125837_052441,answered,,loan_offer,client_023284,callback_requested,555,True,DE-BE
call_20260523_125907_062982,answered,,loan_offer,client_003459,opted_out,326,True,RU-SPE
call_20260523_125927_091264,answered,,credit_card_offer,client_002695,callback_requested,159,True,DE-HE
call_20260523_125928_011404,answered,,loan_offer,client_005404,opted_out,441,True,DE-BY
call_20260523_125928_028073,no_answer,,insurance_offer,client_011797,opted_out,537,False,RU-KR
call_20260523_130040_083582,busy,,loan_offer,client_049096,not_interested,188,False,RU-TA
call_20260523_130108_033264,busy,,insurance_offer,client_011919,interested,340,True,RU-SPE
call_20260523_130129_074526,answered,,credit_card_offer,client_036351,opted_out,189,True,DE-BE
call_20260523_130137_069914,no_answer,,loan_offer,client_031911,callback_requested,303,False,DE-BE
call_20260523_130146_025314,answered,,loan_offer,client_006448,opted_out,523,True,RU-SPE
call_20260523_130216_076194,no_answer,,deposit_offer,client_029162,interested,562,True,RU-TA
call_20260523_130232_005449,busy,,insurance_offer,client_005639,callback_requested,257,False,RU-NGR
call_20260523_130236_080361,no_answer,,insurance_offer,client_001284,opted_out,46,True,RU-TA
call_20260523_130313_018620,no_answer,,loan_offer,client_047414,opted_out,299,False,RU-MOW
call_20260523_130356_059862,answered,,credit_card_offer,client_035389,interested,479,True,DE-BE
call_20260523_130359_012612,no_answer,,insurance_offer,client_013740,not_interested,431,True,DE-HE
call_20260523_130520_048959,no_answer,,loan_offer,client_006085,interested,146,False,RU-TA
call_20260523_130551_054842,no_answer,,deposit_offer,client_043500,interested,350,False,DE-HE
call_20260523_130633_066519,failed,,credit_card_offer,client_018111,callback_requested,368,True,RU-KR
call_20260523_130726_055833,no_answer,,loan_offer,client_010589,interested,372,False,RU-TA
call_20260523_130744_045667,no_answer,,insurance_offer,client_013416,callback_requested,147,True,RU-KR
call_20260523_130750_053130,answered,,loan_offer,client_036964,opted_out,151,False,RU-MOW
call_20260523_130755_089491,failed,,insurance_offer,client_045588,callback_requested,540,True,DE-HE
call_20260523_130819_020515,failed,,loan_offer,client_001452,not_interested,456,True,DE-NW
call_20260523_130825_084408,no_answer,,loan_offer,client_046557,callback_requested,266,True,RU-SPE
call_20260523_130852_075783,failed,,credit_card_offer,client_018565,callback_requested,578,True,RU-SPE
call_20260523_130916_019079,busy,,insurance_offer,client_028045,callback_requested,348,True,DE-NW
call_20260523_130947_009197,busy,,insurance_offer,client_028091,opted_out,435,False,DE-BW
call_20260523_130948_015677,failed,,credit_card_offer,client_029768,interested,27,True,DE-NW
call_20260523_131002_043558,no_answer,,loan_offer,client_015435,opted_out,95,True,DE-BE
call_20260523_131019_023595,busy,,deposit_offer,client_015000,callback_requested,435,True,RU-TA
call_20260523_131020_042756,busy,,credit_card_offer,client_033644,interested,576,True,RU-TA
call_20260523_131220_015448,busy,,deposit_offer,client_025244,callback_requested,506,True,RU-SPE
call_20260523_131241_023684,busy,,credit_card_offer,client_030063,opted_out,352,True,DE-NW
call_20260523_131343_044044,no_answer,,loan_offer,client_043126,interested,287,True,RU-KR
call_20260523_131432_088213,busy,,deposit_offer,client_037084,callback_requested,84,True,RU-MOW
call_20260523_131445_053669,busy,,credit_card_offer,client_027349,interested,355,True,RU-SPE
call_20260523_131445_088427,failed,,loan_offer,client_022487,opted_out,591,True,DE-NW
call_20260523_131535_041670,answered,,insurance_offer,client_015126,opted_out,458,True,RU-KR
call_20260523_131549_023988,answered,,credit_card_offer,client_022195,opted_out,14,True,RU-TA
call_20260523_131601_072153,no_answer,,deposit_offer,client_014915,not_interested,462,True,RU-NGR
call_20260523_131606_081938,failed,,insurance_offer,client_009557,callback_requested,482,True,RU-KR
call_20260523_131607_077017,answered,,loan_offer,client_008804,interested,190,True,DE-BY
call_20260523_131615_038684,answered,,insurance_offer,client_002193,interested,61,False,RU-KR
call_20260523_131707_004957,failed,,loan_offer,client_019476,opted_out,264,True,RU-TA
